Фирма,Область,Город,Дата накл,Факт.адрес доставки,Юр. адрес клиента,Клиент,Код клиента,Код подразд кл,ОКПО клиента,Лицензия,Дата окончания лицензии,Код товара,Штрих-код товара,Товар,Код мориона,ЕИ,Производитель,Поставщик,Количество,Склад/филиал
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,КАНЕВ,10/13/2021,"м. Канів, вул. Енергетиків, 106","Черкаська обл., м.Канів, вул. УСПЕНСЬКА, буд.14/А","Вітамінка-ЮВ , ТОВ",23280,23280_17,36775314,АВ №553170,8/30/2050,1323009,,Протаргол Беби пор.д/р-ра д/интраназ.прим.0.1г фл.№1+р-ль одн.конт.крыш-кап.,410817,ШТ,"ТОВ""Исток-Плюс"", м. Запоріжжя, Україна","Исток-плюс ООО,Запорожье(631)",1,Полтава Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,КАНЕВ,10/7/2021,"Черкаська обл., м.Канів, вул.Енергетиків, 172 Б","місто Київ, вул.Бальзака Оноре де, будинок 12","ПРИДНІПРОВСЬКА ФАРМАЦЕВТИЧНА КОМПАНІЯ, ТОВ",32224,32224_68,38831815,АЕ №193347,9/27/2100,1323005,,Глюкоза-тест пор.д/орал.р-ра 75г конт.,190533,УП,"ТОВ""Исток-Плюс"", м. Запоріжжя, Україна","Исток-плюс ООО,Запорожье(631)",1,Полтава Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,КАНЕВ,10/1/2021,"м.Канів, вул.Героїв Дніпра, 19","місто Київ, вул.Бальзака Оноре де, будинок 12","ПРИДНІПРОВСЬКА ФАРМАЦЕВТИЧНА КОМПАНІЯ, ТОВ",32224,32224_38,38831815,АЕ №193347,9/27/2100,1323005,,Глюкоза-тест пор.д/орал.р-ра 75г конт.,190533,УП,"ТОВ""Исток-Плюс"", м. Запоріжжя, Україна","Исток-плюс ООО,Запорожье(631)",1,Полтава Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,КАНЕВ,10/1/2021,"м.Канів, вул.Героїв Дніпра, 19","місто Київ, вул.Бальзака Оноре де, будинок 12","ПРИДНІПРОВСЬКА ФАРМАЦЕВТИЧНА КОМПАНІЯ, ТОВ",32224,32224_38,38831815,АЕ №193347,9/27/2100,1323009,,Протаргол Беби пор.д/р-ра д/интраназ.прим.0.1г фл.№1+р-ль одн.конт.крыш-кап.,410817,ШТ,"ТОВ""Исток-Плюс"", м. Запоріжжя, Україна","Исток-плюс ООО,Запорожье(631)",1,Полтава Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,КАНЕВ,10/1/2021,"м.Канів, вул.Героїв Дніпра, 19","місто Київ, вул.Бальзака Оноре де, будинок 12","ПРИДНІПРОВСЬКА ФАРМАЦЕВТИЧНА КОМПАНІЯ, ТОВ",32224,32224_38,38831815,АЕ №193347,9/27/2100,1323006,,Протаргол пор.д/р-ра д/интраназ.прим.0.2г фл.№1+р-ль одн.конт.крыш-кап./,352806,ШТ,"ТОВ""Исток-Плюс"", м. Запоріжжя, Україна","Исток-плюс ООО,Запорожье(631)",1,Полтава Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,КАНЕВ,10/7/2021,"Черкаська обл., м.Канів, вул.Енергетиків, 172 Б","місто Київ, вул.Бальзака Оноре де, будинок 12","ПРИДНІПРОВСЬКА ФАРМАЦЕВТИЧНА КОМПАНІЯ, ТОВ",32224,32224_68,38831815,АЕ №193347,9/27/2100,1323006,,Протаргол пор.д/р-ра д/интраназ.прим.0.2г фл.№1+р-ль одн.конт.крыш-кап./,352806,ШТ,"ТОВ""Исток-Плюс"", м. Запоріжжя, Україна","Исток-плюс ООО,Запорожье(631)",1,Полтава Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,КАНЕВ,10/6/2021,"м.Канів, вул.Героїв Дніпра, 1а","м.Київ вул. Вишгородська,26/2","Юніяфарм , ТОВ",33080,33080_25,38956627,,,1323009,,Протаргол Беби пор.д/р-ра д/интраназ.прим.0.1г фл.№1+р-ль одн.конт.крыш-кап.,410817,ШТ,"ТОВ""Исток-Плюс"", м. Запоріжжя, Україна","Исток-плюс ООО,Запорожье(631)",2,Полтава Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,КАТЕРИНОПОЛЬ,10/4/2021,"смт.Катеринопіль, вул.Соборна, 26а","місто Київ, вул.Бальзака Оноре де, будинок 12","ПРИДНІПРОВСЬКА ФАРМАЦЕВТИЧНА КОМПАНІЯ, ТОВ",32224,32224_61,38831815,АЕ №193347,9/27/2100,1323006,,Протаргол пор.д/р-ра д/интраназ.прим.0.2г фл.№1+р-ль одн.конт.крыш-кап./,352806,ШТ,"ТОВ""Исток-Плюс"", м. Запоріжжя, Україна","Исток-плюс ООО,Запорожье(631)",1,Винница Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,КОРСУНЬ-ШЕВЧЕНКОВСКИЙ,10/4/2021,"м.Корсунь-Шевченківський, вул.Леніна, 120","Черкаська обл., м.Корсунь-Шевченківський, вул.Вишнева, 7","Байда В.М. , ФОП",32752,32752_2,2294806363,АЕ №192174,1/22/2033,1323006,,Протаргол пор.д/р-ра д/интраназ.прим.0.2г фл.№1+р-ль одн.конт.крыш-кап./,352806,ШТ,"ТОВ""Исток-Плюс"", м. Запоріжжя, Україна","Исток-плюс ООО,Запорожье(631)",1,Полтава Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,КОРСУНЬ-ШЕВЧЕНКОВСКИЙ,10/13/2021,"м.Корсунь-Шевченківський, вул.Леніна, 120","Черкаська обл., м.Корсунь-Шевченківський, вул.Вишнева, 7","Байда В.М. , ФОП",32752,32752_2,2294806363,АЕ №192174,1/22/2033,1323006,,Протаргол пор.д/р-ра д/интраназ.прим.0.2г фл.№1+р-ль одн.конт.крыш-кап./,352806,ШТ,"ТОВ""Исток-Плюс"", м. Запоріжжя, Україна","Исток-плюс ООО,Запорожье(631)",2,Полтава Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,КОРСУНЬ-ШЕВЧЕНКОВСКИЙ,10/7/2021,"м.Корсунь-Шевченківський, вул.Леніна, 120","Черкаська обл., м.Корсунь-Шевченківський, вул.Вишнева, 7","Байда В.М. , ФОП",32752,32752_2,2294806363,АЕ №192174,1/22/2033,1323006,,Протаргол пор.д/р-ра д/интраназ.прим.0.2г фл.№1+р-ль одн.конт.крыш-кап./,352806,ШТ,"ТОВ""Исток-Плюс"", м. Запоріжжя, Україна","Исток-плюс ООО,Запорожье(631)",1,Полтава Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,КОРСУНЬ-ШЕВЧЕНКОВСКИЙ,10/4/2021,"Черкаська обл.,м.Корсунь-Шевченківський,вул.Я.Мудрого,38","місто Київ, вул.Бальзака Оноре де, будинок 12","ПРИДНІПРОВСЬКА ФАРМАЦЕВТИЧНА КОМПАНІЯ, ТОВ",32224,32224_24,38831815,АЕ №193347,9/27/2100,1323006,,Протаргол пор.д/р-ра д/интраназ.прим.0.2г фл.№1+р-ль одн.конт.крыш-кап./,352806,ШТ,"ТОВ""Исток-Плюс"", м. Запоріжжя, Україна","Исток-плюс ООО,Запорожье(631)",1,Полтава Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,КОРСУНЬ-ШЕВЧЕНКОВСКИЙ,10/4/2021,"м.Корсунь-Шевченківський, вул.Ярослава Мудрого, 151-А","м.Київ, вул.Оноре де Бальзака, 12","СЛОБОЖАНСЬКА ФАРМАЦЕВТИЧНА КОМПАНІЯ, ТОВ",41412,41412_27,41411021,б/н,11/6/2067,4785001,4820104990139,"Протаргол пор.д/р-ра д/интраназ.прим.0,2г фл.№1 +р-ль конт.с наз.распыл./",605003,УП,"ТОВ ""Исток-Плюс"", Україна","Исток-плюс ООО,Запорожье(631)",1,Полтава Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,КОРСУНЬ-ШЕВЧЕНКОВСКИЙ,10/4/2021,"м.Корсунь-Шевченківський, вул.Ярослава Мудрого, 151-А","м.Київ, вул.Оноре де Бальзака, 12","СЛОБОЖАНСЬКА ФАРМАЦЕВТИЧНА КОМПАНІЯ, ТОВ",41412,41412_27,41411021,б/н,11/6/2067,1323009,,Протаргол Беби пор.д/р-ра д/интраназ.прим.0.1г фл.№1+р-ль одн.конт.крыш-кап.,410817,ШТ,"ТОВ""Исток-Плюс"", м. Запоріжжя, Україна","Исток-плюс ООО,Запорожье(631)",1,Полтава Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,МАНЬКОВКА,10/11/2021,"смт. Маньківка, вул. Павлова, 16","Черкаська обл., смт. Маньківка, вул. Українська, 40","Заболотна Т.М., ФОП, Маньківка",14881,14881_1,2288206368,АГ №583939,6/10/2022,1323006,,Протаргол пор.д/р-ра д/интраназ.прим.0.2г фл.№1+р-ль одн.конт.крыш-кап./,352806,ШТ,"ТОВ""Исток-Плюс"", м. Запоріжжя, Україна","Исток-плюс ООО,Запорожье(631)",2,Винница Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,МОНАСТЫРИЩЕ,10/6/2021,"м.Монастирище, вул.Леніна, 89","Черкаська обл., с.Сарни, вул.Щорса, 49",Боряченко О.В. ФОП,19693,19693_2,НЕ504166,АЕ №193135,12/31/2050,4785003,4820104990191,Стрептоцид порош.накож.15г фл.полимер.,530461,УП,"ТОВ ""Исток-Плюс"", Україна","Исток-плюс ООО,Запорожье(631)",5,Винница Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,МОНАСТЫРИЩЕ,10/12/2021,"м.Монастирище, вул.Леніна, 89","Черкаська обл., с.Сарни, вул.Щорса, 49",Боряченко О.В. ФОП,19693,19693_2,НЕ504166,АЕ №193135,12/31/2050,4785003,4820104990191,Стрептоцид порош.накож.15г фл.полимер.,530461,УП,"ТОВ ""Исток-Плюс"", Україна","Исток-плюс ООО,Запорожье(631)",5,Винница Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,МОНАСТЫРИЩЕ,10/8/2021,"м. Монастиріще, вул. Суворова, 3","Черкаська обл., м.Монастирище, вул.Суворова, буд.3","МОНАСТИРИЩЕНСЬКА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА № 17 ЧОР , КП",14808,14808_1,1980437,АЕ №192480,12/31/2050,4785004,4820104990054,Магния Сульфат пор.д/орал.прим.25г саше /,91490,УП,"ТОВ ""Исток-Плюс"", Україна","Исток-плюс ООО,Запорожье(631)",10,Винница Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,МОНАСТЫРИЩЕ,10/4/2021,"м.Монастирище, вул.Гагаріна, 33/2","місто Київ, вул.Бальзака Оноре де, будинок 12","ПРИДНІПРОВСЬКА ФАРМАЦЕВТИЧНА КОМПАНІЯ, ТОВ",32224,32224_37,38831815,АЕ №193347,9/27/2100,1323006,,Протаргол пор.д/р-ра д/интраназ.прим.0.2г фл.№1+р-ль одн.конт.крыш-кап./,352806,ШТ,"ТОВ""Исток-Плюс"", м. Запоріжжя, Україна","Исток-плюс ООО,Запорожье(631)",1,Винница Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,НОВЕ МІСТО,10/6/2021,"Черкаська обл., Монастирищенський р-н, с.Нове Місто, вул.Леніна, 70-Д","Черкаська обл., Монастирищенський район, село Нове Місто, ВУЛИЦЯ ЛЕНІНА, будинок 70 Д","ПРИВАТНА АПТЕКА, ТОВ",2942,002942_1,25207297,АГ №501061,11/26/2022,1323002,4820104990016,Бария сульфат д/рентгеноск.пор.д/п сусп.80г*,161310,УП,"ТОВ""Исток-Плюс"", м. Запоріжжя, Україна","Исток-плюс ООО,Запорожье(631)",15,Винница Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,СИГНАЕВКА,10/5/2021,"Черкаська обл.,Шполянський р-н,с.Сигнаївка,вул.Незалежності,55","Черкаська обл., Шполянський район, місто Шпола, ВУЛИЦЯ ІВАНА ГОНЧАРА, будинок 59, корпус А, квартира 35","МЕЛЬНІЧЕНКО Н.В. , ФОП",45230,45230_1,3389412963,б/н,2/10/2030,1323009,,Протаргол Беби пор.д/р-ра д/интраназ.прим.0.1г фл.№1+р-ль одн.конт.крыш-кап.,410817,ШТ,"ТОВ""Исток-Плюс"", м. Запоріжжя, Україна","Исток-плюс ООО,Запорожье(631)",2,Полтава Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,СИГНАЕВКА,10/11/2021,"Черкаська обл.,Шполянський р-н,с.Сигнаївка,вул.Незалежності,55","Черкаська обл., Шполянський район, місто Шпола, ВУЛИЦЯ ІВАНА ГОНЧАРА, будинок 59, корпус А, квартира 35","МЕЛЬНІЧЕНКО Н.В. , ФОП",45230,45230_1,3389412963,б/н,2/10/2030,1323009,,Протаргол Беби пор.д/р-ра д/интраназ.прим.0.1г фл.№1+р-ль одн.конт.крыш-кап.,410817,ШТ,"ТОВ""Исток-Плюс"", м. Запоріжжя, Україна","Исток-плюс ООО,Запорожье(631)",2,Полтава Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,СМІЛА,10/13/2021,"Черкаська обл., м.Сміла, вул.Хмельницького Богдана, 46/б","Черкаська обл., місто Сміла, ВУЛИЦЯ МІЩЕНКА, будинок 1","Бугайов М.Ю. , ФОП",44892,44892_1,3675810174,б/н,12/6/2029,1323009,,Протаргол Беби пор.д/р-ра д/интраназ.прим.0.1г фл.№1+р-ль одн.конт.крыш-кап.,410817,ШТ,"ТОВ""Исток-Плюс"", м. Запоріжжя, Україна","Исток-плюс ООО,Запорожье(631)",1,Полтава Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,СМІЛА,10/1/2021,"Черкаська обл., м.Сміла, вул.Героїв Холодноярців, 80","місто Київ, вул.Парково-Сирецька, будинок 15-А","КРЕМЕНЧУЦЬКА ФАРМАЦЕВТИЧНА КОМПАНІЯ, ТОВ",47485,47485_3,43759920,б/н,3/11/2051,1323005,,Глюкоза-тест пор.д/орал.р-ра 75г конт.,190533,УП,"ТОВ""Исток-Плюс"", м. Запоріжжя, Україна","Исток-плюс ООО,Запорожье(631)",1,Полтава Сводный
"ТОВ ""БаДМ""",ЧЕРКАССКАЯ,СМІЛА,10/4/2021,"м.Сміла, провул.Тараса Шевченка, 1д","місто Київ, вул.Бальзака Оноре де, будинок 12","ПРИДНІПРОВСЬКА ФАРМАЦЕВТИЧНА КОМПАНІЯ, ТОВ",32224,32224_59,38831815,АЕ №193347,9/27/2100,4785001,4820104990139,"Протаргол пор.д/р-ра д/интраназ.прим.0,2г фл.№1 +р-ль конт.с наз.распыл./",605003,УП,"ТОВ ""Исток-Плюс"", Україна","Исток-плюс ООО,Запорожье(631)",1,Полтава Сводный
